Date,State,Region,Category,Sub-Category,Sales,Quantity
9/21/2017,Pennsylvania,East,Mobile Phones,iPhone,1.908,2
4/30/2017,Illinois,Central,Mobile Phones,iPhone,43.372,7
11/3/2018,New York,East,Cameras ,Sony,783.96,4
11/3/2018,New York,East,Mobile Phones,iPhone,48.896,2
11/3/2018,New York,East,Mobile Phones,iPhone,7.856,2
12/30/2016,Ohio,East,Mobile Phones,HTC,5.904,2
12/30/2016,Ohio,East,Mobile Phones,Mi,13.712,2
9/17/2018,California,West,Mobile Phones,Motorola ,182.94,3
11/24/2017,California,West,Mobile Phones,LG,27.76,4
4/24/2019,New York,East,Mobile Phones,LG,25.99,1
3/9/2019,Texas,Central,Cameras ,Nikon,113.52,5
3/9/2019,Texas,Central,Cameras ,Sony,359.88,3
6/2/2017,North Carolina,South,Mobile Phones,Pixel,25.344,4
9/19/2016,California,West,Mobile Phones,iPhone,11.952,3
9/19/2016,California,West,Mobile Phones,Mi,6.24,3
10/31/2018,Arizona,West,Cameras ,Sony,742.336,8
11/23/2017,Illinois,Central,Laptops,Asus,6.464,1
11/23/2017,Illinois,Central,Mobile Phones,HTC,11.52,5
11/23/2017,Illinois,Central,Cameras ,Sony,222.384,2
11/16/2017,California,West,Mobile Phones,LG,23.36,4
2/19/2016,New York,East,Mobile Phones,HTC,8.67,3
2/19/2016,New York,East,Mobile Phones,Mi,25.71,3
11/7/2017,Delaware,East,Mobile Phones,Samsung,100.94,7
7/8/2018,New York,East,Laptops,HP,63.882,1
11/7/2018,Texas,Central,Laptops,HP,683.144,4
11/7/2018,Texas,Central,Mobile Phones,iPhone,1.476,3
11/7/2018,Texas,Central,Mobile Phones,Mi,40.712,7
1/28/2017,Kansas,Central,Mobile Phones,Pixel,279.9,5
12/11/2019,Colorado,West,Mobile Phones,LG,13.12,5
12/11/2019,Colorado,West,Laptops,Dell,69.576,4
12/11/2019,Colorado,West,Mobile Phones,LG,4.224,3
12/11/2019,Colorado,West,Cameras ,Nikon,58.08,4
12/11/2019,Colorado,West,Laptops,Asus,52.416,9
12/11/2019,Colorado,West,Laptops,Asus,54.92,5
12/11/2019,Colorado,West,Laptops,Lenovo,364.95,5
12/11/2019,Colorado,West,Mobile Phones,Pixel,85.056,3
12/11/2019,Colorado,West,Mobile Phones,Pixel,27.696,3
6/29/2019,New York,East,Mobile Phones,Pixel,24.96,4
3/16/2019,California,West,Laptops,Asus,43.13,1
8/13/2019,Georgia,South,Mobile Phones,iPhone,5.64,3
5/14/2016,Florida,South,Mobile Phones,iPhone,57.582,3
5/14/2016,Florida,South,Mobile Phones,Pixel,31.104,6
5/14/2016,Florida,South,Laptops,Asus,30.192,3
5/14/2016,Florida,South,Cameras ,Sony,43.6,5
5/14/2016,Florida,South,Mobile Phones,LG,4.768,2
5/14/2016,Florida,South,Mobile Phones,iPhone,10.38,2
5/14/2016,Florida,South,Mobile Phones,iPhone,13.392,8
7/13/2017,Pennsylvania,East,Cameras ,Sony,39.594,1
7/13/2017,Pennsylvania,East,Laptops,Asus,91.008,9
11/22/2019,California,West,Mobile Phones,Pixel,37.94,2
11/22/2019,California,West,Mobile Phones,Pixel,42.8,10
11/22/2019,California,West,Mobile Phones,OnePlus,33.63,3
11/23/2018,Pennsylvania,East,Mobile Phones,Motorola ,62.808,3
12/27/2019,Wisconsin,Central,Mobile Phones,Pixel,195.64,4
12/27/2019,Wisconsin,Central,Cameras ,Sony,239.9,2
11/14/2016,Pennsylvania,East,Laptops,HP,380.058,3
11/14/2016,Pennsylvania,East,Cameras ,GoPro,1199.976,4
11/14/2016,Pennsylvania,East,Laptops,Asus,48.576,3
5/8/2016,California,West,Mobile Phones,Pixel,17.94,3
12/26/2018,Pennsylvania,East,Mobile Phones,Pixel,18.264,3
12/26/2018,Pennsylvania,East,Mobile Phones,Samsung,34.656,2
12/26/2018,Pennsylvania,East,Mobile Phones,Samsung,81.552,2
12/26/2018,Pennsylvania,East,Mobile Phones,OnePlus,227.136,4
6/8/2017,Connecticut,East,Mobile Phones,iPhone,10.36,2
4/7/2019,Texas,Central,Mobile Phones,Samsung,463.248,8
4/7/2019,Texas,Central,Cameras ,Nikon,383.952,6
7/10/2016,Arizona,West,Mobile Phones,iPhone,44.856,6
11/21/2016,Ohio,East,Cameras ,Canon,30.345,7
11/21/2016,Ohio,East,Laptops,HP,127.554,3
11/21/2016,Ohio,East,Laptops,Asus,77.952,3
11/12/2017,California,West,Mobile Phones,iPhone,14.016,4
11/1/2018,Kentucky,South,Mobile Phones,OnePlus,69.52,2
11/1/2018,Kentucky,South,Mobile Phones,LG,5.64,3
5/15/2016,New York,East,Mobile Phones,iPhone,13.776,3
11/7/2018,Wisconsin,Central,Mobile Phones,Samsung,245.88,6
11/7/2018,Wisconsin,Central,Mobile Phones,OnePlus,36.63,3
11/7/2018,Wisconsin,Central,Mobile Phones,OnePlus,22.58,2
11/7/2018,Wisconsin,Central,Mobile Phones,iPhone,12.39,3
10/5/2017,California,West,Mobile Phones,iPhone,39.92,5
10/5/2017,California,West,Mobile Phones,Pixel,61.96,2
10/5/2017,California,West,Mobile Phones,iPhone,19.936,4
6/1/2017,Ohio,East,Mobile Phones,iPhone,3.798,2
6/1/2017,Ohio,East,Mobile Phones,Pixel,27.744,6
6/1/2017,Ohio,East,Cameras ,Sony,158.376,4
11/20/2017,Kentucky,South,Laptops,Asus,27.58,2
12/23/2016,Ohio,East,Mobile Phones,iPhone,5.553,3
9/29/2017,Tennessee,South,Mobile Phones,OnePlus,243.92,5
11/7/2016,New Jersey,East,Mobile Phones,Nokia,14.96,4
4/4/2018,California,West,Mobile Phones,iPhone,7.184,2
7/23/2019,New York,East,Mobile Phones,iPhone,10.512,3
6/25/2018,Oregon,West,Cameras ,Sony,263.96,5
6/25/2018,Oregon,West,Mobile Phones,LG,71.632,11
6/25/2018,Oregon,West,Mobile Phones,LG,9.328,1
9/8/2018,Washington,West,Mobile Phones,LG,5.88,2
9/8/2018,Washington,West,Laptops,HP,975.92,5
9/8/2018,Washington,West,Mobile Phones,LG,303.84,8
9/8/2018,Washington,West,Mobile Phones,OnePlus,485.88,6
12/12/2018,California,West,Laptops,Asus,12.54,3
12/12/2018,California,West,Mobile Phones,OnePlus,8.94,3
12/12/2018,California,West,Laptops,Asus,9.24,3
1/13/2019,California,West,Mobile Phones,iPhone,70.008,3
1/13/2019,California,West,Laptops,Asus,77.6,4
1/13/2019,California,West,Laptops,Asus,464.85,9
12/15/2017,Illinois,Central,Mobile Phones,LG,10.192,7
12/18/2016,New Jersey,East,Mobile Phones,iPhone,1793.98,2
4/11/2018,Texas,Central,Cameras ,Sony,758.352,6
11/10/2016,New York,East,Mobile Phones,iPhone,20.368,1
11/10/2016,New York,East,Mobile Phones,iPhone,49.848,3
6/26/2017,New York,East,Cameras ,Sony,239.97,3
11/13/2017,Washington,West,Laptops,HP,2404.704,6
11/13/2017,Washington,West,Mobile Phones,iPhone,563.024,11
11/13/2017,Washington,West,Mobile Phones,OnePlus,344.91,3
11/13/2017,Washington,West,Mobile Phones,HTC,8.64,3
11/24/2017,Pennsylvania,East,Cameras ,Sony,89.988,2
11/24/2017,Pennsylvania,East,Mobile Phones,Pixel,229.544,7
5/23/2017,Texas,Central,Mobile Phones,Nokia,1.824,2
5/23/2017,Texas,Central,Mobile Phones,Samsung,18.32,5
5/23/2017,Texas,Central,Mobile Phones,OnePlus,48.816,3
5/23/2017,Texas,Central,Mobile Phones,iPhone,1.188,1
12/2/2018,Ohio,East,Cameras ,Nikon,119.8,5
10/3/2018,North Carolina,South,Mobile Phones,OnePlus,61.568,2
10/3/2018,North Carolina,South,Mobile Phones,LG,6.192,3
7/29/2016,Florida,South,Mobile Phones,iPhone,2.214,3
11/2/2017,Kentucky,South,Mobile Phones,Motorola ,5.32,2
11/2/2017,Kentucky,South,Laptops,HP,975.92,4
11/2/2017,Kentucky,South,Cameras ,Nikon,2249.91,9
11/2/2017,Kentucky,South,Mobile Phones,OnePlus,59.92,4
3/8/2017,California,West,Mobile Phones,iPhone,171.2,5
3/8/2017,California,West,Mobile Phones,LG,3.36,2
12/16/2018,Michigan,Central,Mobile Phones,Pixel,114.2,5
11/28/2016,Georgia,South,Laptops,HP,182.67,3
11/28/2016,Georgia,South,Cameras ,Nikon,101.7,6
11/28/2016,Georgia,South,Mobile Phones,OnePlus,1126.02,3
11/28/2016,Georgia,South,Mobile Phones,OnePlus,1263.3,6
12/23/2016,Washington,West,Mobile Phones,LG,8.82,3
12/23/2016,Washington,West,Mobile Phones,Pixel,37.94,2
12/23/2016,Washington,West,Mobile Phones,LG,4.2,2
12/23/2016,Washington,West,Mobile Phones,OnePlus,227.28,2
12/23/2016,Washington,West,Mobile Phones,Pixel,47.9,1
12/23/2016,Washington,West,Mobile Phones,Motorola ,61.96,2
12/23/2016,Washington,West,Mobile Phones,OnePlus,1117.92,4
10/15/2018,Ohio,East,Laptops,HP,183.372,2
10/15/2018,Ohio,East,Mobile Phones,Pixel,7.968,2
8/22/2016,Oregon,West,Mobile Phones,iPhone,26.352,8
12/17/2017,California,West,Mobile Phones,OnePlus,481.32,4
12/17/2017,California,West,Mobile Phones,Mi,13.98,1
3/7/2017,New York,East,Mobile Phones,iPhone,25.92,6
3/7/2017,New York,East,Mobile Phones,HTC,91.59,3
12/1/2018,Texas,Central,Laptops,HP,674.058,3
10/14/2018,New Hampshire,East,Mobile Phones,iPhone,22.92,4
10/14/2018,New Hampshire,East,Mobile Phones,OnePlus,269.9,5
11/18/2018,Ohio,East,Mobile Phones,iPhone,11.808,8
11/18/2018,Ohio,East,Cameras ,Sony,9.588,2
1/14/2017,Tennessee,South,Mobile Phones,Motorola ,18.336,3
1/14/2017,Tennessee,South,Mobile Phones,Pixel,36.288,7
1/14/2017,Tennessee,South,Cameras ,Sony,111.984,2
1/14/2017,Tennessee,South,Mobile Phones,iPhone,5.97,5
1/14/2017,Tennessee,South,Mobile Phones,iPhone,2.508,2
9/24/2019,Washington,West,Mobile Phones,LG,35.96,2
9/24/2019,Washington,West,Mobile Phones,iPhone,14.952,3
10/9/2017,Texas,Central,Mobile Phones,LG,67.144,7
10/9/2017,Texas,Central,Laptops,HP,254.058,3
1/2/2016,Maryland,East,Laptops,Dell,173.94,3
1/2/2016,Maryland,East,Cameras ,Sony,231.98,2
8/19/2017,Illinois,Central,Mobile Phones,iPhone,2.296,2
12/25/2017,Alabama,South,Mobile Phones,Pixel,96.08,2
12/25/2017,Alabama,South,Mobile Phones,Nokia,3.62,2
12/25/2017,Alabama,South,Mobile Phones,Pixel,629.1,6
12/25/2017,Alabama,South,Cameras ,Sony,90.48,2
9/10/2017,Massachusetts,East,Mobile Phones,LG,14.88,2
10/19/2017,Illinois,Central,Laptops,Lenovo,91.275,1
12/1/2017,Connecticut,East,Mobile Phones,Pixel,19.44,3
12/1/2017,Connecticut,East,Laptops,HP,897.15,3
9/2/2018,New York,East,Mobile Phones,LG,57.75,5
9/2/2018,New York,East,Mobile Phones,Pixel,14.94,3
3/25/2017,Washington,West,Mobile Phones,LG,23.1,2
9/28/2019,Colorado,West,Mobile Phones,Motorola ,12.536,1
9/28/2019,Colorado,West,Mobile Phones,iPhone,1.08,2
9/28/2019,Colorado,West,Mobile Phones,Nokia,4.512,3
3/15/2019,Utah,West,Cameras ,Sony,16.776,3
1/6/2017,Alabama,South,Mobile Phones,iPhone,33.74,7
1/13/2018,California,West,Mobile Phones,OnePlus,1325.85,5
1/13/2018,California,West,Laptops,Dell,333.999,3
1/13/2018,California,West,Mobile Phones,LG,19.9,5
2/6/2019,Delaware,East,Laptops,HP,1268.82,9
2/6/2019,Delaware,East,Laptops,Dell,283.92,4
2/6/2019,Delaware,East,Mobile Phones,LG,5.68,2
12/21/2017,Indiana,Central,Mobile Phones,OnePlus,375.34,1
9/5/2016,California,West,Mobile Phones,Pixel,96.08,2
9/5/2016,California,West,Mobile Phones,iPhone,11.68,2
9/5/2016,California,West,Mobile Phones,Nokia,4.36,2
10/4/2018,Washington,West,Mobile Phones,HTC,29.24,4
11/27/2017,California,West,Mobile Phones,iPhone,117.488,7
11/27/2017,California,West,Laptops,Asus,18.84,3
10/28/2016,New York,East,Mobile Phones,LG,12.42,3
6/9/2019,Michigan,Central,Mobile Phones,Pixel,12.96,2
12/8/2017,California,West,Mobile Phones,Samsung,69.48,1
3/16/2019,New York,East,Cameras ,Sony,85.9,2
6/9/2018,Nevada,West,Mobile Phones,LG,18.06,7
6/9/2018,Nevada,West,Mobile Phones,Pixel,79.14,3
6/9/2018,Nevada,West,Laptops,Asus,37.4,2
3/20/2019,Texas,Central,Mobile Phones,iPhone,2.512,2
3/20/2019,Texas,Central,Mobile Phones,Nokia,18.864,9
11/18/2016,California,West,Cameras ,Sony,61.192,1
11/18/2016,California,West,Mobile Phones,Samsung,67.84,1
3/7/2018,Washington,West,Laptops,HP,48.712,1
3/7/2018,Washington,West,Mobile Phones,LG,17.94,3
3/7/2018,Washington,West,Mobile Phones,OnePlus,242.94,3
5/15/2016,Florida,South,Mobile Phones,iPhone,7.764,4
5/25/2019,Tennessee,South,Cameras ,Sony,467.04,4
8/2/2019,Rhode Island,East,Cameras ,Sony,128.85,3
8/2/2019,Rhode Island,East,Mobile Phones,Pixel,8.4,2
8/2/2019,Rhode Island,East,Cameras ,Nikon,199.98,2
8/2/2019,Rhode Island,East,Laptops,HP,110.98,1
11/6/2016,Florida,South,Laptops,HP,207.984,2
11/6/2016,Florida,South,Mobile Phones,Pixel,36.112,2
11/6/2016,Florida,South,Laptops,Asus,35.568,2
11/6/2016,Florida,South,Mobile Phones,Pixel,88.768,2
11/7/2016,California,West,Mobile Phones,Pixel,12.9,2
9/18/2019,Florida,South,Cameras ,Nikon,717.12,9
12/7/2019,New York,East,Mobile Phones,iPhone,21.36,5
12/7/2019,New York,East,Mobile Phones,iPhone,6.688,2
12/7/2019,New York,East,Cameras ,Sony,773.94,6
12/9/2016,Illinois,Central,Mobile Phones,Mi,20.568,3
12/9/2016,Illinois,Central,Mobile Phones,Samsung,4.356,2
12/9/2016,Illinois,Central,Cameras ,Nikon,19.04,4
11/16/2018,California,West,Mobile Phones,HTC,5.22,2
11/6/2016,California,West,Mobile Phones,OnePlus,84.84,3
9/6/2019,Tennessee,South,Mobile Phones,Nokia,7.24,5
9/3/2018,New York,East,Mobile Phones,HTC,14.4,5
4/24/2016,Colorado,West,Mobile Phones,Pixel,15.552,3
4/24/2016,Colorado,West,Laptops,HP,1325.76,6
4/24/2016,Colorado,West,Mobile Phones,iPhone,3.108,2
8/31/2017,California,West,Mobile Phones,iPhone,6.672,3
8/31/2017,California,West,Cameras ,Sony,689.408,4
12/7/2017,Illinois,Central,Mobile Phones,iPhone,1889.99,5
12/18/2019,Tennessee,South,Mobile Phones,Motorola ,55.936,8
12/18/2019,Tennessee,South,Mobile Phones,HTC,18.432,8
12/18/2019,Tennessee,South,Laptops,Asus,20.32,5
11/4/2018,New York,East,Mobile Phones,iPhone,52.064,4
3/10/2017,North Carolina,South,Mobile Phones,Samsung,48.784,1
3/10/2017,North Carolina,South,Mobile Phones,iPhone,13.092,4
1/31/2016,California,West,Cameras ,Sony,109.592,1
1/31/2016,California,West,Mobile Phones,Pixel,56.7,5
5/7/2017,California,West,Cameras ,Nikon,79.99,1
5/24/2016,Virginia,South,Mobile Phones,Mi,69.5,5
5/24/2016,Virginia,South,Mobile Phones,Pixel,191.6,4
10/7/2016,California,West,Mobile Phones,Pixel,10.56,2
4/30/2018,Mississippi,South,Cameras ,Nikon,47.79,3
11/10/2019,Indiana,Central,Mobile Phones,OnePlus,714.3,5
11/9/2019,New York,East,Cameras ,Canon,2321.9,2
11/9/2019,New York,East,Mobile Phones,OnePlus,17.94,3
9/7/2019,Pennsylvania,East,Mobile Phones,iPhone,9.522,1
9/7/2019,Pennsylvania,East,Cameras ,Sony,791.964,6
9/7/2019,Pennsylvania,East,Mobile Phones,iPhone,4.923,3
5/11/2017,Arizona,West,Laptops,Dell,209.979,7
7/21/2017,Ohio,East,Mobile Phones,iPhone,33.93,3
7/21/2017,Ohio,East,Mobile Phones,OnePlus,222.32,7
7/21/2017,Ohio,East,Cameras ,Sony,210.564,6
11/24/2018,Ohio,East,Laptops,Asus,35.168,7
11/24/2018,Ohio,East,Cameras ,Sony,1502.376,4
11/15/2018,California,West,Laptops,Asus,10.11,3
11/15/2018,California,West,Cameras ,Nikon,772.47,3
11/15/2018,California,West,Mobile Phones,Mi,20.46,2
3/23/2017,New York,East,Mobile Phones,Mi,347.58,3
12/18/2016,California,West,Cameras ,Nikon,72.64,2
12/18/2016,California,West,Cameras ,Nikon,772.47,3
12/18/2016,California,West,Laptops,Asus,39.92,4
7/29/2017,Oklahoma,Central,Mobile Phones,iPhone,33.48,2
7/29/2017,Oklahoma,Central,Cameras ,Sony,461.97,3
7/29/2017,Oklahoma,Central,Mobile Phones,Samsung,137.62,2
7/29/2017,Oklahoma,Central,Laptops,HP,302.67,3
9/2/2018,Illinois,Central,Cameras ,Nikon,239.976,3
1/29/2017,California,West,Mobile Phones,LG,8.34,3
1/29/2017,California,West,Mobile Phones,Mi,8.57,1
1/29/2017,California,West,Mobile Phones,iPhone,119.616,8
12/26/2016,New Jersey,East,Laptops,HP,212.94,3
12/26/2016,New Jersey,East,Mobile Phones,Samsung,26.49,1
8/9/2019,Wisconsin,Central,Laptops,Dell,687.4,5
4/6/2018,Washington,West,Laptops,Lenovo,653.55,3
4/6/2018,Washington,West,Cameras ,Nikon,33.9,2
11/17/2017,Illinois,Central,Cameras ,Nikon,239.96,5
7/11/2019,Delaware,East,Laptops,Lenovo,199.836,4
7/11/2019,Delaware,East,Cameras ,Sony,716,2
7/11/2019,Delaware,East,Mobile Phones,iPhone,221.06,7
11/10/2016,California,West,Mobile Phones,Pixel,67.71,3
11/10/2016,California,West,Mobile Phones,Samsung,129.92,4
11/10/2016,California,West,Laptops,Asus,467.46,9
11/10/2016,California,West,Mobile Phones,Pixel,61.4,5
11/10/2016,California,West,Mobile Phones,OnePlus,720.76,4
11/10/2016,California,West,Mobile Phones,iPhone,5.184,3
11/10/2016,California,West,Mobile Phones,LG,14.7,5
3/31/2018,Illinois,Central,Mobile Phones,iPhone,8.134,7
3/31/2018,Illinois,Central,Cameras ,Nikon,79.984,2
9/18/2019,Washington,West,Mobile Phones,Pixel,18.54,2
11/7/2019,Pennsylvania,East,Mobile Phones,Motorola ,24.4,2
5/19/2017,Georgia,South,Mobile Phones,Pixel,195.64,4
1/3/2019,Texas,Central,Cameras ,Nikon,398.4,5
1/3/2019,Texas,Central,Mobile Phones,LG,7.056,3
1/3/2019,Texas,Central,Laptops,Dell,1352.3976,9
9/8/2019,California,West,Mobile Phones,Pixel,26.4,5
9/8/2019,California,West,Mobile Phones,OnePlus,41.88,6
4/3/2016,Pennsylvania,East,Mobile Phones,iPhone,99.846,9
12/5/2016,Kentucky,South,Cameras ,Sony,699.98,2
12/5/2016,Kentucky,South,Mobile Phones,OnePlus,584.82,9
5/8/2019,Minnesota,Central,Mobile Phones,iPhone,43.98,2
5/8/2019,Minnesota,Central,Cameras ,Sony,377.97,3
5/8/2019,Minnesota,Central,Laptops,Asus,123.96,3
9/22/2017,Delaware,East,Cameras ,Sony,391.98,2
11/30/2017,North Carolina,South,Cameras ,Nikon,383.976,3
11/30/2017,North Carolina,South,Laptops,Lenovo,1781.682,7
1/15/2017,California,West,Mobile Phones,LG,21.4,5
8/8/2018,Michigan,Central,Cameras ,GoPro,549.99,1
8/8/2018,Michigan,Central,Mobile Phones,Samsung,167.535,3
8/8/2018,Michigan,Central,Mobile Phones,Motorola ,38.34,3
8/8/2018,Michigan,Central,Laptops,Asus,53.88,6
8/8/2018,Michigan,Central,Cameras ,Sony,299.98,2
11/5/2019,California,West,Mobile Phones,OnePlus,62.8,4
4/25/2017,California,West,Mobile Phones,iPhone,13.904,2
4/20/2018,Texas,Central,Laptops,Lenovo,744.1,5
4/20/2018,Texas,Central,Mobile Phones,OnePlus,44.84,5
4/20/2018,Texas,Central,Laptops,Lenovo,401.59,2
11/11/2017,Wisconsin,Central,Mobile Phones,iPhone,18.24,3
11/25/2017,California,West,Laptops,Dell,359.499,3
11/25/2017,California,West,Mobile Phones,OnePlus,10.48,1
12/18/2019,Ohio,East,Mobile Phones,Pixel,20.736,4
9/8/2016,North Carolina,South,Cameras ,Nikon,35.168,4
9/8/2016,North Carolina,South,Mobile Phones,Pixel,64.704,3
6/6/2016,Massachusetts,East,Mobile Phones,Pixel,105.52,4
6/19/2019,Texas,Central,Mobile Phones,iPhone,5.792,2
3/5/2019,Pennsylvania,East,Cameras ,Sony,466.158,7
3/5/2019,Pennsylvania,East,Cameras ,Nikon,10.312,1
3/5/2019,Pennsylvania,East,Mobile Phones,iPhone,2.556,3
8/4/2017,Colorado,West,Mobile Phones,Pixel,7.968,2
8/4/2017,Colorado,West,Mobile Phones,Motorola ,8.784,1
12/30/2017,Colorado,West,Mobile Phones,Nokia,3.024,3
5/23/2019,Rhode Island,East,Mobile Phones,OnePlus,51.45,3
12/6/2018,Illinois,Central,Mobile Phones,Samsung,14.016,4
12/6/2018,Illinois,Central,Laptops,Lenovo,214.95,5
12/6/2018,Illinois,Central,Cameras ,Sony,35.04,4
12/6/2018,Illinois,Central,Laptops,Asus,10.776,3
12/6/2018,Illinois,Central,Mobile Phones,iPhone,4.6,2
12/6/2018,Illinois,Central,Mobile Phones,OnePlus,35.168,2
8/7/2019,California,West,Mobile Phones,iPhone,19.152,3
3/17/2018,Texas,Central,Mobile Phones,LG,4.448,2
3/17/2018,Texas,Central,Mobile Phones,Pixel,5.184,1
3/17/2018,Texas,Central,Mobile Phones,Pixel,15.552,3
3/26/2019,Pennsylvania,East,Mobile Phones,Pixel,40.032,6
3/26/2019,Pennsylvania,East,Cameras ,Nikon,16.776,3
12/14/2018,Florida,South,Laptops,HP,186.304,4
9/19/2019,Georgia,South,Cameras ,Nikon,66.36,4
4/25/2017,Tennessee,South,Mobile Phones,LG,42.048,9
4/25/2017,Tennessee,South,Mobile Phones,LG,67.92,5
10/18/2018,Pennsylvania,East,Mobile Phones,Motorola ,52.512,6
10/18/2018,Pennsylvania,East,Mobile Phones,OnePlus,186.912,6
10/18/2018,Pennsylvania,East,Mobile Phones,Pixel,10.048,4
11/13/2019,Illinois,Central,Laptops,Asus,17.496,9
1/31/2016,Texas,Central,Mobile Phones,Pixel,15.552,3
11/17/2016,New Mexico,West,Mobile Phones,iPhone,10.776,3
7/25/2017,Pennsylvania,East,Mobile Phones,HTC,3.304,1
11/11/2017,New York,East,Mobile Phones,OnePlus,35.48,1
9/26/2019,New York,East,Mobile Phones,Nokia,34.44,3
9/26/2019,New York,East,Cameras ,Canon,629.93,7
9/26/2019,New York,East,Mobile Phones,iPhone,79.056,9
4/4/2018,Louisiana,South,Mobile Phones,OnePlus,232.55,5
4/4/2018,Louisiana,South,Cameras ,Nikon,99.98,2
4/4/2018,Louisiana,South,Mobile Phones,Pixel,19.44,3
4/4/2018,Louisiana,South,Mobile Phones,Pixel,12.96,2
9/14/2018,New York,East,Laptops,Lenovo,464.292,9
9/14/2018,New York,East,Mobile Phones,Motorola ,68.46,7
9/14/2018,New York,East,Cameras ,Canon,2799.96,4
9/14/2018,New York,East,Mobile Phones,Samsung,601.3,2
9/14/2018,New York,East,Cameras ,Sony,16.99,1
9/14/2018,New York,East,Cameras ,Sony,287.97,3
9/14/2018,New York,East,Mobile Phones,Pixel,44.82,9
12/29/2017,California,West,Laptops,Asus,101.12,8
6/21/2019,Florida,South,Cameras ,Sony,107.976,3
11/26/2017,New York,East,Mobile Phones,Samsung,58.73,7
11/26/2017,New York,East,Mobile Phones,iPhone,93.344,4
10/23/2016,Washington,West,Mobile Phones,Nokia,17.05,5
12/14/2019,California,West,Mobile Phones,iPhone,8.096,2
11/13/2016,Oklahoma,Central,Laptops,Asus,30.36,4
9/29/2017,New York,East,Mobile Phones,Motorola ,23.34,3
9/29/2017,New York,East,Mobile Phones,Pixel,51.55,5
11/8/2019,California,West,Cameras ,Nikon,119.9,2
4/1/2016,New York,East,Laptops,HP,1317.492,6
4/1/2016,New York,East,Mobile Phones,Mi,63.84,8
4/1/2016,New York,East,Mobile Phones,iPhone,3.592,1
2/2/2017,California,West,Laptops,Asus,86.26,2
2/2/2017,California,West,Mobile Phones,OnePlus,139.04,4
2/2/2017,California,West,Mobile Phones,Samsung,46.8,4
12/24/2017,Arizona,West,Laptops,Asus,8.544,4
12/24/2017,Arizona,West,Laptops,HP,842.376,3
6/21/2018,New York,East,Cameras ,Sony,1214.85,3
3/6/2017,California,West,Mobile Phones,OnePlus,67.78,2
9/25/2017,Montana,West,Mobile Phones,OnePlus,39.9,5
6/30/2018,New York,East,Mobile Phones,iPhone,2.688,1
6/30/2018,New York,East,Mobile Phones,LG,6.6,3
8/7/2019,Missouri,Central,Mobile Phones,iPhone,28.4,4
8/7/2019,Missouri,Central,Laptops,Asus,212.94,3
6/30/2017,Illinois,Central,Cameras ,Sony,1001.584,2
6/30/2017,Illinois,Central,Laptops,HP,569.058,3
6/30/2017,Illinois,Central,Laptops,Asus,14.224,2
10/26/2019,Arizona,West,Cameras ,Sony,105.584,2
10/26/2019,Arizona,West,Cameras ,Sony,68.72,2
7/30/2018,Washington,West,Laptops,Dell,1367.84,8
11/18/2016,Michigan,Central,Laptops,HP,301.96,2
7/6/2019,California,West,Laptops,HP,170.352,3
11/10/2018,Michigan,Central,Mobile Phones,LG,3.9,2
11/10/2018,Michigan,Central,Mobile Phones,Pixel,12.84,3
11/10/2018,Michigan,Central,Mobile Phones,Pixel,15.84,3
11/10/2018,Michigan,Central,Laptops,HP,563.94,3
11/10/2018,Michigan,Central,Mobile Phones,OnePlus,62.94,3
11/10/2018,Michigan,Central,Mobile Phones,OnePlus,535.41,3
5/27/2016,Michigan,Central,Laptops,HP,3504.9,5
5/27/2016,Michigan,Central,Mobile Phones,Pixel,144.12,3
5/27/2016,Michigan,Central,Mobile Phones,Pixel,314.55,3
3/8/2019,Colorado,West,Mobile Phones,LG,3.408,1
10/19/2017,Texas,Central,Mobile Phones,iPhone,2.072,2
10/19/2017,Texas,Central,Laptops,Dell,328.3992,3
