Date,State,Region,Category,Sales,Quantity
8/13/2016,Louisiana,South,Mobile Phones,17.34,2
8/13/2016,Louisiana,South,Cameras ,71.98,2
11/17/2018,Texas,Central,Mobile Phones,7.08,3
4/24/2017,Rhode Island,East,Cameras ,69.98,2
8/24/2017,Ohio,East,Mobile Phones,646.272,8
8/24/2017,Ohio,East,Mobile Phones,10.368,2
2/23/2017,Washington,West,Mobile Phones,8.4,5
2/23/2017,Washington,West,Cameras ,71.96,5
11/19/2016,North Carolina,South,Mobile Phones,18.48,2
11/14/2016,California,West,Mobile Phones,9.84,3
7/6/2017,Florida,South,Laptops,239.24,1
12/25/2016,New Hampshire,East,Laptops,21.12,4
4/23/2017,New York,East,Mobile Phones,54.9,5
12/14/2019,California,West,Laptops,15.24,3
4/19/2019,Texas,Central,Mobile Phones,19.568,2
4/19/2019,Texas,Central,Mobile Phones,310.392,4
9/4/2016,Kentucky,South,Laptops,42.6,3
9/4/2016,Kentucky,South,Mobile Phones,113.94,6
9/4/2016,Kentucky,South,Mobile Phones,129.92,4
9/4/2016,Kentucky,South,Mobile Phones,5.28,3
9/24/2017,California,West,Cameras ,859.2,3
9/24/2017,California,West,Cameras ,506.28,3
2/4/2016,Arizona,West,Laptops,14.368,2
5/19/2017,Tennessee,South,Laptops,314.352,3
5/19/2017,Tennessee,South,Mobile Phones,27.888,7
9/3/2019,Arizona,West,Laptops,238.152,3
6/9/2016,Minnesota,Central,Laptops,692.94,3
11/7/2019,Florida,South,Mobile Phones,16.146,9
11/7/2019,Florida,South,Mobile Phones,1345.485,5
6/15/2016,Texas,Central,Mobile Phones,173.488,7
4/25/2019,Wisconsin,Central,Mobile Phones,57.75,5
4/25/2019,Wisconsin,Central,Mobile Phones,272.4,5
9/23/2016,Ohio,East,Mobile Phones,11.952,3
9/23/2016,Ohio,East,Laptops,28,4
9/23/2016,Ohio,East,Mobile Phones,12.201,7
8/18/2016,Texas,Central,Mobile Phones,2.068,1
8/18/2016,Texas,Central,Mobile Phones,83.84,8
3/2/2018,New York,East,Mobile Phones,11.36,2
3/2/2018,New York,East,Mobile Phones,36.4,5
12/30/2018,Pennsylvania,East,Cameras ,27.968,2
4/10/2019,New York,East,Mobile Phones,142.04,4
4/10/2019,New York,East,Mobile Phones,14.67,3
12/25/2019,California,West,Cameras ,1199.96,5
12/25/2019,California,West,Mobile Phones,12.6,3
12/25/2019,California,West,Mobile Phones,17.94,3
4/5/2019,Pennsylvania,East,Mobile Phones,23.904,6
1/17/2019,Tennessee,South,Mobile Phones,88.96,8
5/20/2017,California,West,Laptops,518.272,8
5/20/2017,California,West,Laptops,6.98,1
5/20/2017,California,West,Cameras ,343.2,1
8/13/2017,Pennsylvania,East,Mobile Phones,17.544,3
12/31/2019,Texas,Central,Mobile Phones,152.688,2
12/31/2019,Texas,Central,Mobile Phones,3.488,2
12/31/2019,Texas,Central,Mobile Phones,5.888,2
12/25/2017,California,West,Mobile Phones,153.552,3
12/25/2017,California,West,Mobile Phones,270.62,2
9/1/2016,New York,East,Cameras ,468.9,6
9/1/2016,New York,East,Cameras ,72.48,2
9/1/2016,New York,East,Mobile Phones,10.95,3
9/1/2016,New York,East,Laptops,191.82,3
8/5/2017,Texas,Central,Mobile Phones,151.056,9
2/18/2018,Texas,Central,Laptops,25.16,5
11/22/2016,Texas,Central,Mobile Phones,6.216,6
11/22/2016,Texas,Central,Mobile Phones,23.616,9
11/22/2016,Texas,Central,Cameras ,24.032,2
11/22/2016,Texas,Central,Mobile Phones,2.088,1
11/22/2016,Texas,Central,Mobile Phones,4.488,6
12/14/2019,California,West,Laptops,29.22,3
6/13/2019,Georgia,South,Mobile Phones,6.48,1
12/28/2017,Colorado,West,Mobile Phones,1.188,2
9/20/2017,New York,East,Laptops,272.646,3
9/20/2017,New York,East,Cameras ,212.8,2
9/20/2017,New York,East,Mobile Phones,38.52,9
9/20/2017,New York,East,Cameras ,72.64,2
9/20/2017,New York,East,Mobile Phones,45.4,4
9/20/2017,New York,East,Mobile Phones,13.76,2
9/20/2017,New York,East,Laptops,80.991,1
9/20/2017,New York,East,Mobile Phones,11.784,3
9/20/2017,New York,East,Mobile Phones,4.36,2
9/20/2017,New York,East,Laptops,2888.127,11
9/20/2017,New York,East,Cameras ,1299.66,2
9/20/2017,New York,East,Laptops,2254.41,5
9/20/2017,New York,East,Cameras ,104.85,3
9/20/2017,New York,East,Cameras ,59.97,3
8/22/2017,Pennsylvania,East,Laptops,314.532,2
6/18/2019,Florida,South,Mobile Phones,13.632,4
12/20/2018,Texas,Central,Mobile Phones,19.432,2
12/20/2018,Texas,Central,Cameras ,65.44,5
9/11/2016,Illinois,Central,Mobile Phones,6,2
9/11/2016,Illinois,Central,Mobile Phones,1.908,3
11/12/2016,Ohio,East,Laptops,1474.802,7
11/12/2016,Ohio,East,Mobile Phones,110.096,2
11/12/2016,Ohio,East,Mobile Phones,16.752,6
11/12/2016,Ohio,East,Laptops,1537.074,9
11/12/2016,Ohio,East,Laptops,449.372,2
3/14/2016,California,West,Mobile Phones,41.904,6
11/13/2016,New York,East,Cameras ,2279.96,4
11/13/2016,New York,East,Mobile Phones,14.94,3
9/19/2017,Oregon,West,Cameras ,191.976,3
9/19/2017,Oregon,West,Mobile Phones,23.832,3
9/19/2017,Oregon,West,Laptops,409.216,8
9/19/2017,Oregon,West,Laptops,72.588,2
12/4/2017,Illinois,Central,Mobile Phones,61.568,2
8/31/2019,Texas,Central,Mobile Phones,20.96,4
6/3/2017,California,West,Cameras ,44.75,5
6/3/2017,California,West,Mobile Phones,11.96,2
6/3/2017,California,West,Mobile Phones,3.912,1
3/31/2016,New York,East,Laptops,327.996,6
10/25/2018,California,West,Mobile Phones,49.408,4
3/26/2017,Virginia,South,Cameras ,53.25,3
3/26/2017,Virginia,South,Mobile Phones,3.76,2
12/27/2018,New York,East,Laptops,767.214,14
9/15/2017,Tennessee,South,Mobile Phones,163.96,5
8/16/2016,California,West,Laptops,161.28,2
11/4/2016,California,West,Mobile Phones,192.8,4
10/18/2019,Texas,Central,Cameras ,27.696,3
10/18/2019,Texas,Central,Mobile Phones,73.164,6
10/31/2016,Florida,South,Mobile Phones,32.064,6
3/30/2018,California,West,Laptops,205.666,2
4/18/2019,California,West,Mobile Phones,115.44,3
7/9/2017,Connecticut,East,Mobile Phones,274.8,5
7/9/2017,Connecticut,East,Mobile Phones,195.64,4
7/9/2017,Connecticut,East,Cameras ,257.98,2
7/9/2017,Connecticut,East,Mobile Phones,119.04,6
6/27/2017,Nebraska,Central,Mobile Phones,20.07,3
12/22/2018,California,West,Mobile Phones,11.76,4
11/21/2017,California,West,Mobile Phones,11.76,4
11/21/2017,California,West,Mobile Phones,40.736,2
6/27/2016,California,West,Cameras ,201.584,2
12/28/2017,California,West,Laptops,340.704,6
4/8/2016,Georgia,South,Laptops,354.9,5
3/18/2018,California,West,Laptops,1198.33,10
7/3/2017,California,West,Mobile Phones,87.92,4
4/20/2017,Pennsylvania,East,Laptops,51.968,2
4/20/2017,Pennsylvania,East,Mobile Phones,51.336,3
4/20/2017,Pennsylvania,East,Mobile Phones,332.704,1
4/20/2017,Pennsylvania,East,Laptops,42.408,3
8/3/2016,Oklahoma,Central,Mobile Phones,81.54,3
8/3/2016,Oklahoma,Central,Cameras ,167.28,12
12/3/2016,California,West,Mobile Phones,772.68,4
3/19/2018,Florida,South,Cameras ,323.976,3
3/19/2018,Florida,South,Mobile Phones,11.808,4
3/19/2018,Florida,South,Mobile Phones,26.16,3
3/19/2018,Florida,South,Mobile Phones,33.57,5
3/19/2018,Florida,South,Laptops,4.992,3
3/19/2018,Florida,South,Laptops,20.016,3
3/19/2018,Florida,South,Cameras ,170.24,2
4/20/2019,Texas,Central,Mobile Phones,117.456,3
9/19/2019,California,West,Mobile Phones,22.96,2
8/27/2018,Virginia,South,Mobile Phones,13.36,2
12/19/2016,New York,East,Mobile Phones,34.248,3
12/19/2016,New York,East,Mobile Phones,3.52,2
8/2/2018,Missouri,Central,Mobile Phones,26.7,5
8/2/2018,Missouri,Central,Cameras ,21.2,2
8/2/2018,Missouri,Central,Mobile Phones,838.38,2
9/21/2019,South Carolina,South,Laptops,1690.04,4
9/21/2019,South Carolina,South,Mobile Phones,85.96,7
9/21/2019,South Carolina,South,Mobile Phones,121.96,2
9/21/2019,South Carolina,South,Mobile Phones,23.92,4
9/21/2019,South Carolina,South,Mobile Phones,63.96,2
9/21/2019,South Carolina,South,Cameras ,629.95,5
9/21/2019,South Carolina,South,Cameras ,113.73,3
9/21/2019,South Carolina,South,Mobile Phones,14.6,2
9/21/2019,South Carolina,South,Mobile Phones,887.84,8
12/11/2016,Oregon,West,Laptops,403.92,5
8/7/2019,Pennsylvania,East,Mobile Phones,106.8,10
11/15/2019,New York,East,Mobile Phones,70.95,3
11/15/2019,New York,East,Mobile Phones,34.944,6
11/15/2019,New York,East,Mobile Phones,119.04,6
4/4/2017,Illinois,Central,Cameras ,383.84,4
12/24/2016,New York,East,Laptops,799.56,9
12/13/2017,Washington,West,Mobile Phones,31.44,3
12/22/2017,Texas,Central,Mobile Phones,25.92,5
12/22/2017,Texas,Central,Mobile Phones,6.33,5
12/22/2017,Texas,Central,Mobile Phones,75.88,5
10/21/2017,Pennsylvania,East,Cameras ,329.988,2
10/21/2017,Pennsylvania,East,Mobile Phones,71.376,3
11/13/2019,Indiana,Central,Mobile Phones,63.77,7
11/13/2019,Indiana,Central,Cameras ,50.97,3
11/13/2019,Indiana,Central,Mobile Phones,96.08,2
4/16/2019,Illinois,Central,Cameras ,1439.968,4
4/16/2019,Illinois,Central,Cameras ,43.56,3
12/16/2016,California,West,Laptops,563.92,5
10/21/2016,Ohio,East,Cameras ,235.152,8
12/1/2017,Ohio,East,Laptops,7.712,2
10/20/2016,Texas,Central,Mobile Phones,51.016,7
10/20/2016,Texas,Central,Mobile Phones,25.248,4
10/20/2016,Texas,Central,Laptops,56.686,1
9/29/2017,Ohio,East,Mobile Phones,51.168,2
8/18/2017,Washington,West,Mobile Phones,2793.528,9
8/18/2017,Washington,West,Mobile Phones,1000.02,7
8/18/2017,Washington,West,Laptops,65.94,3
11/12/2017,Washington,West,Mobile Phones,18.24,3
11/12/2017,Washington,West,Mobile Phones,76.12,2
10/11/2018,California,West,Mobile Phones,7.64,1
11/28/2019,New York,East,Laptops,68.16,3
11/28/2019,New York,East,Mobile Phones,62.24,8
7/27/2019,Kentucky,South,Cameras ,29.97,3
10/20/2016,Michigan,Central,Cameras ,125.7,6
10/20/2016,Michigan,Central,Cameras ,191.98,2
10/20/2016,Michigan,Central,Mobile Phones,20.86,7
9/14/2017,California,West,Mobile Phones,56.7,9
12/23/2017,Tennessee,South,Laptops,72.704,4
12/23/2017,Tennessee,South,Mobile Phones,12.264,7
12/23/2017,Tennessee,South,Mobile Phones,218.352,3
10/5/2019,Oregon,West,Laptops,66.294,1
10/5/2019,Oregon,West,Laptops,291.168,4
11/2/2018,Texas,Central,Cameras ,88.776,3
1/22/2016,Ohio,East,Cameras ,110.376,4
1/22/2016,Ohio,East,Cameras ,55.176,3
7/11/2017,Iowa,Central,Mobile Phones,30.32,4
9/11/2017,Washington,West,Laptops,177.568,2
9/11/2017,Washington,West,Mobile Phones,19.44,3
9/11/2017,Washington,West,Mobile Phones,71.28,11
9/11/2017,Washington,West,Mobile Phones,1471.96,5
9/11/2017,Washington,West,Cameras ,79.96,5
2/23/2016,Pennsylvania,East,Mobile Phones,57.576,3
1/22/2016,New York,East,Mobile Phones,26.336,4
12/12/2019,California,West,Laptops,166.5,3
12/12/2019,California,West,Mobile Phones,360.38,2
10/29/2016,California,West,Mobile Phones,11.744,1
5/28/2017,New Hampshire,East,Laptops,247.44,8
12/21/2018,Tennessee,South,Mobile Phones,18.24,2
11/24/2016,Washington,West,Mobile Phones,25.35,3
11/20/2019,Washington,West,Mobile Phones,119.04,6
11/20/2019,Washington,West,Laptops,22.14,3
11/20/2019,Washington,West,Cameras ,13.98,2
5/29/2017,Indiana,Central,Mobile Phones,43.41,1
5/29/2017,Indiana,Central,Laptops,6.24,3
5/29/2017,Indiana,Central,Mobile Phones,465.16,2
5/29/2017,Indiana,Central,Mobile Phones,7.98,1
12/2/2018,Illinois,Central,Mobile Phones,2.394,1
4/7/2018,Georgia,South,Mobile Phones,58.32,9
4/7/2018,Georgia,South,Cameras ,200.97,3
9/8/2019,Alabama,South,Laptops,21.36,8
9/9/2017,Texas,Central,Mobile Phones,9.856,4
9/6/2019,Florida,South,Mobile Phones,3.444,1
11/2/2017,Ohio,East,Mobile Phones,384.592,2
3/28/2019,New York,East,Mobile Phones,22.92,3
8/13/2019,Indiana,Central,Mobile Phones,11.36,4
5/12/2019,Washington,West,Mobile Phones,14.592,3
7/23/2017,New York,East,Mobile Phones,41.4,4
9/24/2016,Illinois,Central,Mobile Phones,442.372,7
5/5/2017,Georgia,South,Mobile Phones,34.5,3
10/6/2016,Oklahoma,Central,Mobile Phones,28.85,5
11/3/2018,Tennessee,South,Mobile Phones,3.488,2
11/3/2018,Tennessee,South,Mobile Phones,143.856,9
10/1/2019,Massachusetts,East,Cameras ,311.98,2
10/1/2019,Massachusetts,East,Mobile Phones,22.45,5
12/2/2017,California,West,Cameras ,39.992,1
12/2/2017,California,West,Laptops,1159.056,9
12/2/2017,California,West,Mobile Phones,179.9,5
12/11/2017,Illinois,Central,Cameras ,116.312,7
7/17/2016,Washington,West,Laptops,12.42,3
7/17/2016,Washington,West,Cameras ,428.4,3
7/17/2016,Washington,West,Laptops,24.75,5
7/17/2016,Washington,West,Mobile Phones,87.71,7
7/17/2016,Washington,West,Mobile Phones,69.52,2
7/17/2016,Washington,West,Cameras ,20.784,2
7/17/2016,Washington,West,Mobile Phones,12.816,3
5/12/2017,Ohio,East,Mobile Phones,5.904,2
11/20/2019,Ohio,East,Laptops,63.824,2
11/20/2019,Ohio,East,Mobile Phones,141.552,3
9/24/2016,California,West,Mobile Phones,304.9,5
9/24/2016,California,West,Laptops,563.24,5
10/21/2016,Ohio,East,Laptops,661.176,2
10/24/2016,Tennessee,South,Cameras ,239.976,3
7/8/2018,California,West,Laptops,502.488,3
7/8/2018,California,West,Mobile Phones,196.704,6
3/13/2019,California,West,Laptops,915.136,4
3/13/2019,California,West,Laptops,327.76,8
12/2/2017,Virginia,South,Laptops,701.96,2
4/22/2019,California,West,Cameras ,88.776,3
4/22/2019,California,West,Mobile Phones,64.14,3
9/16/2018,New York,East,Mobile Phones,33.552,1
12/28/2018,Massachusetts,East,Mobile Phones,1737.18,6
12/28/2018,Massachusetts,East,Mobile Phones,704.25,5
12/28/2018,Massachusetts,East,Mobile Phones,141.76,4
10/21/2018,California,West,Mobile Phones,36.36,3
11/30/2017,California,West,Laptops,25.83,3
6/6/2018,Illinois,Central,Mobile Phones,24.588,3
6/6/2018,Illinois,Central,Mobile Phones,13.984,2
11/23/2017,Texas,Central,Cameras ,195.96,5
6/18/2017,Texas,Central,Mobile Phones,74.352,3
5/5/2017,New York,East,Mobile Phones,6.68,1
11/4/2016,Oregon,West,Mobile Phones,17.584,7
11/4/2016,Oregon,West,Laptops,104.784,1
11/4/2016,Oregon,West,Mobile Phones,47.952,3
11/4/2016,Oregon,West,Laptops,650.352,3
11/4/2016,Oregon,West,Mobile Phones,629.184,8
11/4/2016,Oregon,West,Mobile Phones,15.176,1
9/11/2018,California,West,Laptops,127.95,3
2/16/2017,Connecticut,East,Mobile Phones,579.51,3
2/16/2017,Connecticut,East,Cameras ,14.99,1
11/24/2018,Michigan,Central,Mobile Phones,151.92,4
11/24/2018,Michigan,Central,Mobile Phones,196.62,2
11/24/2018,Michigan,Central,Mobile Phones,144.12,3
11/24/2018,Michigan,Central,Mobile Phones,15.96,2
11/25/2017,California,West,Cameras ,39.96,5
11/25/2017,California,West,Mobile Phones,34.08,6
9/28/2017,Florida,South,Mobile Phones,10.368,2
10/13/2018,New York,East,Mobile Phones,7.752,3
6/3/2018,Michigan,Central,Mobile Phones,15.28,2
6/17/2018,Delaware,East,Cameras ,65.97,3
10/29/2019,California,West,Mobile Phones,33.4,5
10/29/2019,California,West,Mobile Phones,210.84,4
1/20/2018,Michigan,Central,Mobile Phones,13.98,1
1/20/2018,Michigan,Central,Laptops,272.94,3
1/20/2018,Michigan,Central,Mobile Phones,19.05,5
1/20/2018,Michigan,Central,Mobile Phones,247.716,4
1/20/2018,Michigan,Central,Mobile Phones,66.58,2
1/20/2018,Michigan,Central,Mobile Phones,43.92,3
1/20/2018,Michigan,Central,Laptops,14.73,3
1/20/2018,Michigan,Central,Mobile Phones,29.7,5
7/11/2018,New York,East,Mobile Phones,49.12,4
7/11/2018,New York,East,Mobile Phones,18.28,5
8/30/2016,California,West,Laptops,47.04,4
8/30/2016,California,West,Cameras ,339.96,5
10/5/2017,New York,East,Cameras ,87.8,4
10/5/2017,New York,East,Laptops,221.382,2
10/5/2017,New York,East,Cameras ,5199.96,4
12/31/2016,Ohio,East,Mobile Phones,156.512,4
3/7/2019,Delaware,East,Cameras ,119.85,3
3/7/2019,Delaware,East,Mobile Phones,30.44,2
3/7/2019,Delaware,East,Mobile Phones,69.28,2
3/7/2019,Delaware,East,Cameras ,587.97,3
10/20/2017,New York,East,Mobile Phones,24.55,5
5/1/2019,California,West,Mobile Phones,12.176,1
5/1/2019,California,West,Mobile Phones,37.32,3
5/1/2019,California,West,Mobile Phones,35.06,2
9/3/2017,Texas,Central,Laptops,108.4,5
11/3/2017,Florida,South,Cameras ,361.376,2
9/13/2019,Pennsylvania,East,Mobile Phones,2.412,1
9/6/2019,New York,East,Mobile Phones,8.39,1
9/6/2019,New York,East,Cameras ,337.98,2
10/6/2018,Pennsylvania,East,Mobile Phones,83.92,5
1/23/2017,Washington,West,Mobile Phones,19.68,5
1/23/2017,Washington,West,Mobile Phones,25.92,4
1/23/2017,Washington,West,Mobile Phones,6.48,1
1/23/2017,Washington,West,Cameras ,86.352,6
12/10/2019,California,West,Mobile Phones,56.3,2
11/25/2018,Oregon,West,Mobile Phones,51.016,7
11/21/2017,Washington,West,Mobile Phones,150.8,5
11/21/2017,Washington,West,Cameras ,1039.992,1
11/21/2017,Washington,West,Mobile Phones,51.84,8
4/4/2017,New York,East,Cameras ,41.22,1
4/4/2017,New York,East,Mobile Phones,240.37,1
4/4/2017,New York,East,Cameras ,119.02,2
5/19/2017,California,West,Mobile Phones,133.12,5
10/3/2016,Texas,Central,Laptops,38.08,5
11/21/2016,New York,East,Laptops,113.568,2
10/3/2017,New York,East,Laptops,83.92,4
10/3/2017,New York,East,Mobile Phones,6.63,3
10/3/2017,New York,East,Cameras ,371.97,3
4/29/2018,Tennessee,South,Laptops,561.584,2
4/29/2018,Tennessee,South,Mobile Phones,99.92,5
10/7/2016,Pennsylvania,East,Mobile Phones,4.928,2
12/15/2016,California,West,Laptops,14.76,2
4/10/2017,Connecticut,East,Cameras ,99.99,1
4/10/2017,Connecticut,East,Mobile Phones,286.15,5
4/8/2018,Arizona,West,Mobile Phones,49.792,8
3/29/2016,Ohio,East,Laptops,299.975,5
3/29/2016,Ohio,East,Cameras ,158.376,4
1/15/2017,Texas,Central,Mobile Phones,32.784,4
1/15/2017,Texas,Central,Cameras ,47.984,2
1/15/2017,Texas,Central,Cameras ,62.592,8
1/15/2017,Texas,Central,Mobile Phones,4.276,1
1/30/2018,Michigan,Central,Mobile Phones,10.56,2
1/30/2018,Michigan,Central,Mobile Phones,229.94,2
2/7/2019,Virginia,South,Mobile Phones,311.15,5
2/7/2019,Virginia,South,Mobile Phones,12.96,2
12/14/2016,New York,East,Mobile Phones,14.62,2
12/14/2016,New York,East,Mobile Phones,5.76,2
12/14/2016,New York,East,Mobile Phones,21.48,6
12/14/2016,New York,East,Laptops,396.92,4
12/14/2016,New York,East,Mobile Phones,17.15,1
12/14/2016,New York,East,Mobile Phones,23.12,2
10/31/2017,Texas,Central,Mobile Phones,5.248,2
8/6/2017,New Hampshire,East,Cameras ,824.95,5
8/6/2017,New Hampshire,East,Mobile Phones,24.64,8
8/6/2017,New Hampshire,East,Mobile Phones,227.88,6
5/30/2017,Louisiana,South,Laptops,241.96,2
5/30/2017,Louisiana,South,Mobile Phones,3.89,1
5/30/2017,Louisiana,South,Laptops,8.01,3
11/30/2019,North Carolina,South,Cameras ,177.48,3
8/31/2017,Washington,West,Laptops,569.568,2
8/31/2017,Washington,West,Mobile Phones,149.73,7
5/14/2017,Texas,Central,Laptops,899.43,5
5/14/2017,Texas,Central,Mobile Phones,46.2,5
5/14/2017,Texas,Central,Mobile Phones,47.952,3
5/14/2017,Texas,Central,Cameras ,7.992,1
5/14/2017,Texas,Central,Mobile Phones,76.864,2
8/17/2017,Kentucky,South,Mobile Phones,102.93,3
8/17/2017,Kentucky,South,Cameras ,98.16,6
11/10/2017,Florida,South,Mobile Phones,11.52,5
8/21/2017,Arizona,West,Mobile Phones,83.88,1
3/8/2016,Pennsylvania,East,Cameras ,108.576,4
3/8/2016,Pennsylvania,East,Mobile Phones,5.984,2
10/31/2016,Oklahoma,Central,Mobile Phones,21.96,2
10/31/2016,Oklahoma,Central,Laptops,368.97,3
10/31/2016,Oklahoma,Central,Mobile Phones,12.39,3
10/31/2016,Oklahoma,Central,Mobile Phones,332.94,3
7/26/2018,Utah,West,Cameras ,111.93,7
10/24/2019,California,West,Laptops,454.272,8
8/19/2017,Massachusetts,East,Mobile Phones,19.44,3
5/23/2016,Pennsylvania,East,Cameras ,8399.976,4
5/23/2016,Pennsylvania,East,Mobile Phones,6.294,1
5/23/2016,Pennsylvania,East,Mobile Phones,10.368,2
5/23/2016,Pennsylvania,East,Cameras ,122.382,3
11/3/2018,North Carolina,South,Mobile Phones,25.984,2
11/3/2018,North Carolina,South,Laptops,945.036,6
11/3/2018,North Carolina,South,Mobile Phones,14.301,7
11/3/2018,North Carolina,South,Laptops,410.352,3
3/30/2019,Illinois,Central,Mobile Phones,23.52,5
3/30/2019,Illinois,Central,Cameras ,180.96,5
5/27/2017,Idaho,West,Laptops,35,4
5/27/2017,Idaho,West,Mobile Phones,477.15,5
5/27/2017,Idaho,West,Cameras ,302.376,3
12/14/2017,Texas,Central,Laptops,974.988,4
10/4/2018,New York,East,Laptops,589.41,5
10/13/2016,New York,East,Mobile Phones,34.7,5
10/13/2016,New York,East,Mobile Phones,99.87,3
10/13/2016,New York,East,Mobile Phones,37.94,2
10/13/2016,New York,East,Mobile Phones,24.9,5
10/13/2016,New York,East,Laptops,82.26,3
3/5/2019,Illinois,Central,Mobile Phones,7.104,6
3/4/2017,Texas,Central,Laptops,103.5,5
3/4/2017,Texas,Central,Mobile Phones,2.464,1
3/4/2017,Texas,Central,Mobile Phones,8.72,1
9/25/2019,Connecticut,East,Mobile Phones,10.76,2
9/25/2019,Connecticut,East,Mobile Phones,45.68,2
9/25/2019,Connecticut,East,Mobile Phones,6.7,1
12/19/2019,Illinois,Central,Cameras ,158.376,3
10/8/2019,Texas,Central,Mobile Phones,3.44,2
7/31/2017,California,West,Mobile Phones,56.56,2
7/31/2017,California,West,Laptops,36.96,7
8/5/2018,New York,East,Cameras ,135.99,1
8/5/2018,New York,East,Mobile Phones,15.96,7
5/14/2017,Maryland,East,Mobile Phones,3.76,2
5/14/2017,Maryland,East,Mobile Phones,14.7,5
5/14/2017,Maryland,East,Mobile Phones,37.2,5
5/14/2017,Maryland,East,Cameras ,89.97,3
5/14/2017,Maryland,East,Laptops,261.96,2
5/14/2017,Maryland,East,Mobile Phones,74,5
9/22/2016,Kentucky,South,Laptops,13.28,2
11/13/2019,Tennessee,South,Mobile Phones,84.96,6
5/22/2017,California,West,Cameras ,68.46,7
12/2/2016,Rhode Island,East,Mobile Phones,2079.4,5
12/2/2016,Rhode Island,East,Cameras ,629.95,5
12/2/2016,Rhode Island,East,Laptops,72.42,6
8/29/2019,Michigan,Central,Cameras ,131.98,2
8/29/2019,Michigan,Central,Cameras ,114.52,7
6/6/2018,Texas,Central,Mobile Phones,100.24,10
3/18/2016,Tennessee,South,Mobile Phones,871.8,3
1/14/2018,Pennsylvania,East,Laptops,61.96,4
6/3/2017,Florida,South,Mobile Phones,4.554,3
